GEOID,place,state,state_abbr,county,ua_name,ua_pop,congressio,cbg_pop,acs_pop,land_area,biome,cnpysource,tc_goal,treecanopy,tc_gap,priority_i,pctpoc,pctpocnorm,pctpov,pctpovnorm,unemplrate,unemplnorm,dep_ratio,dep_perc,depratnorm,linguistic,lingnorm,health_nor,temp_diff,temp_norm,tes,tesctyscor,holc_grade,child_perc,seniorperc,ej_disadva,rank,rankgrpsz,_bld1200,_veg1200,_tot1200,_bld1500,_veg1500,_tot1500,_bld1800,_veg1800,_tot1800
370810126082,Greensboro,North Carolina,NC,Guilford County,"Greensboro, NC",350427,NC Congressional District 13,680,826.0,0.8282,Forest,Google,0.5,0.3329,0.1671,0.642921707933744,0.830508474576271,0.830508474576271,0.824455205811138,0.852048534200355,0.026666666666667,0.073156342182891,0.451669595782074,0.311138014527845,0.234223906282234,0.178378378378378,1.0,0.515493904715772,9.46,0.717293233082707,66,85.0,,0.273607748184019,0.037530266343826,Yes,192.0,209,,,,,,,,,
370810126101,Greensboro,North Carolina,NC,Guilford County,"Greensboro, NC",350427,NC Congressional District 13,1503,1409.0,1.6232,Forest,Google,0.5,0.308,0.192,0.492670014083092,0.766501064584812,0.766501064584812,0.353442157558552,0.365271357557976,0.029345372460497,0.080505004095168,0.321763602251407,0.243435060326473,0.166858093886688,0.105039267015707,0.588856496906235,0.425581776714803,7.95,0.660526315789474,70,85.0,,0.130589070262598,0.112845990063875,Yes,186.0,209,,,,,,,,,
370810126102,Greensboro,North Carolina,NC,Guilford County,"Greensboro, NC",350427,NC Congressional District 13,1716,1840.0,1.0439,Forest,Google,0.5,0.4329,0.0671,0.497230764218366,0.883152173913043,0.883152173913043,0.251630434782609,0.260052143046124,0.054708520179372,0.150085320846065,0.63846838824577,0.389673913043478,0.331092819461774,0.105039267015707,0.588856496906235,0.425581776714803,2.37,0.450751879699248,89,85.0,,0.240760869565217,0.148913043478261,Yes,126.0,209,,,,,,,,,
370810126111,Greensboro,North Carolina,NC,Guilford County,"Greensboro, NC",350427,NC Congressional District 13,1359,1403.0,1.1026,Forest,Google,0.5,0.3727,0.1273,0.538208006423033,0.822523164647185,0.822523164647185,0.761938702779758,0.787439693846423,0.158878504672897,0.435861384500868,0.787261146496815,0.440484675694939,0.408252808510236,0.007785234899329,0.043644498678055,0.448156929181005,2.68,0.462406015037594,78,85.0,,0.334996436208125,0.105488239486814,Yes,164.0,209,,,,,,,,,
370810126112,Greensboro,North Carolina,NC,Guilford County,"Greensboro, NC",350427,NC Congressional District 13,1012,963.0,0.6753,Forest,Google,0.5,0.3912,0.1088,0.525242865799381,0.964693665628245,0.964693665628245,0.292600896860987,0.302393827486151,0.337016574585635,0.924558744438469,0.244186046511628,0.196261682242991,0.126628425308407,0.007785234899329,0.043644498678055,0.448156929181005,3.61,0.497368421052632,82,85.0,,0.093457943925234,0.102803738317757,Yes,157.0,209,,,,,,,,,
370810126113,Greensboro,North Carolina,NC,Guilford County,"Greensboro, NC",350427,NC Congressional District 13,1484,1620.0,1.3375,Forest,Google,0.5,0.392,0.108,0.479151820524105,0.840123456790123,0.840123456790123,0.576543209876543,0.595839280795332,0.031877213695395,0.087450763235156,0.828442437923251,0.453086419753086,0.429608337050839,0.007785234899329,0.043644498678055,0.448156929181005,3.79,0.504135338345865,83,85.0,,0.349382716049383,0.103703703703704,Yes,153.0,209,,,,,,,,,
370810126121,Greensboro,North Carolina,NC,Guilford County,"Greensboro, NC",350427,NC Congressional District 13,1727,1292.0,1.6221,Forest,Google,0.5,0.3246,0.1754,0.417330031535755,0.807275541795666,0.807275541795666,0.310371517027864,0.320759204717437,0.0,0.0,0.51288056206089,0.339009287925697,0.26596629444168,0.0,0.0,0.510587591959069,5.37,0.563533834586466,77,85.0,,0.092879256965944,0.246130030959752,Yes,167.0,209,,,,,,,,,
370810126122,Greensboro,North Carolina,NC,Guilford County,"Greensboro, NC",350427,NC Congressional District 13,1918,1732.0,1.2015,Forest,Google,0.5,0.4277,0.0723,0.60682184489821,0.815819861431871,0.815819861431871,0.668210770121598,0.690574822265627,0.245746691871456,0.674172340532312,1.61236802413273,0.617205542725173,0.836131412217419,0.0,0.0,0.510587591959069,1.41,0.414661654135338,86,85.0,,0.329676674364896,0.287528868360277,Yes,140.0,209,,,,,,,,,
370810126123,Greensboro,North Carolina,NC,Guilford County,"Greensboro, NC",350427,NC Congressional District 13,1533,1768.0,1.0018,Forest,Google,0.5,0.3091,0.1909,0.458777933101564,0.927601809954751,0.927601809954751,0.342538190364277,0.354002450285191,0.063725490196078,0.174822141245879,0.463576158940397,0.316742081447964,0.240398335022583,0.0,0.0,0.510587591959069,5.89,0.583082706766917,72,85.0,,0.269230769230769,0.047511312217194,Yes,179.0,209,,,,,,,,,
370810126124,Greensboro,North Carolina,NC,Guilford County,"Greensboro, NC",350427,NC Congressional District 13,1126,1463.0,0.7862,Forest,Google,0.5,0.433,0.067,0.426095456975094,0.846206425153794,0.846206425153794,0.435406698564593,0.44997913370925,0.0,0.0,0.591947769314472,0.371838687628161,0.306968456895618,0.0,0.0,0.510587591959069,1.62,0.422556390977444,91,85.0,,0.22488038277512,0.146958304853042,Yes,112.0,209,,,,,,,,,
370810126171,Greensboro,North Carolina,NC,Guilford County,"Greensboro, NC",350427,NC Congressional District 13,2464,2742.0,1.3138,Forest,Google,0.5,0.4258,0.0742,0.507658669233067,0.87636761487965,0.87636761487965,0.435813274981765,0.450399317653568,0.036908077994429,0.101252249365247,0.748724489795918,0.428154631655726,0.388268717591048,0.084783829309377,0.475303285522263,0.452395624144322,1.73,0.426691729323308,88,85.0,,0.320933625091174,0.107221006564551,,130.0,209,,,,,,,,,
370810126172,Greensboro,North Carolina,NC,Guilford County,"Greensboro, NC",350427,NC Congressional District 13,1011,981.0,0.8742,Forest,Google,0.5,0.3696,0.1304,0.494828741436003,0.745158002038736,0.745158002038736,0.499490316004077,0.516207537533626,0.039783001808318,0.109139208500696,0.549763033175355,0.35474006116208,0.285092568466863,0.084783829309377,0.475303285522263,0.452395624144322,3.35,0.487593984962406,80,85.0,,0.240570846075433,0.114169215086646,Yes,161.0,209,,,,,,,,,
370810126181,Greensboro,North Carolina,NC,Guilford County,"Greensboro, NC",350427,NC Congressional District 13,1031,1380.0,2.6162,Forest,Google,0.5,0.2751,0.2249,0.478936536102865,0.867391304347826,0.867391304347826,0.67463768115942,0.69721683276009,0.02100350058343,0.0576202228395,0.501632208922742,0.334057971014493,0.26013319600897,0.011831275720165,0.066326848734256,0.329046892817858,8.19,0.669548872180451,66,85.0,C,0.302173913043478,0.031884057971014,Yes,192.0,209,,,,,,,,,
370810126182,Greensboro,North Carolina,NC,Guilford County,"Greensboro, NC",350427,NC Congressional District 13,2448,2645.0,1.2568,Forest,Google,0.5,0.3087,0.1913,0.462596574518132,0.758412098298677,0.758412098298677,0.617563739376771,0.638232708341713,0.025280898876404,0.069354678333499,0.511428571428571,0.338374291115312,0.265213330503078,0.011831275720165,0.066326848734256,0.329046892817858,8.83,0.693609022556391,72,85.0,C,0.143289224952741,0.195085066162571,Yes,179.0,209,,,,,,,,,
370810126191,Greensboro,North Carolina,NC,Guilford County,"Greensboro, NC",350427,NC Congressional District 13,1044,1089.0,1.2352,Forest,Google,0.4,0.3046,0.0954,0.457891283083396,0.594123048668503,0.594123048668503,0.546889507892293,0.565193112111812,0.042553191489362,0.116738843908868,0.58055152394775,0.367309458218549,0.301058665464732,0.036479444122756,0.204505974627573,0.329046892817858,8.28,0.672932330827068,86,85.0,C,0.333333333333333,0.033976124885216,Yes,140.0,209,,,,,,,,,
370810126192,Greensboro,North Carolina,NC,Guilford County,"Greensboro, NC",350427,NC Congressional District 13,2402,2533.0,2.8088,Forest,Google,0.4,0.2357,0.1643,0.428795658588748,0.666403474141334,0.666403474141334,0.254243979470983,0.26275315931129,0.024956471271039,0.06846465569931,0.488249118683901,0.328069482826688,0.253193079376941,0.036479444122756,0.204505974627573,0.329046892817858,10.94,0.772932330827068,78,85.0,,0.101855507303592,0.226213975523095,Yes,164.0,209,,,,,,,,,
370810126201,Greensboro,North Carolina,NC,Guilford County,"Greensboro, NC",350427,NC Congressional District 13,2050,2062.0,2.0762,Forest,Google,0.5,0.3515,0.1485,0.48565569678593,0.649854510184287,0.649854510184287,0.373423860329777,0.385921819144059,0.021190716448032,0.058133823883982,0.528539659006672,0.345780795344326,0.274086687954426,0.104970841432935,0.588472898942213,0.441946748677169,6.37,0.601127819548872,77,85.0,,0.252182347235693,0.093598448108632,Yes,167.0,209,,,,,,,,,
370810126202,Greensboro,North Carolina,NC,Guilford County,"Greensboro, NC",350427,NC Congressional District 13,1756,1757.0,0.8038,Forest,Google,0.5,0.4373,0.0627,0.576479430585226,0.833807626636312,0.833807626636312,0.598747865680137,0.618787094450364,0.137895812053115,0.378298245455449,0.509450171821306,0.337507114399545,0.264187384792921,0.104970841432935,0.588472898942213,0.441946748677169,5.82,0.580451127819549,88,85.0,,0.221969265793967,0.115537848605578,Yes,130.0,209,,,,,,,,,
370810126211,Greensboro,North Carolina,NC,Guilford County,"Greensboro, NC",350427,NC Congressional District 13,577,623.0,1.061,Forest,Google,0.5,0.4814,0.0186,0.537262744338883,0.919743178170144,0.919743178170144,0.817014446227929,0.844358743109797,0.0,0.0,1.170731707317073,0.539325842696629,0.607110499039611,0.045766590389016,0.256570279453575,0.441946748677169,-0.81,0.331203007518797,96,85.0,,0.500802568218299,0.038523274478331,Yes,79.0,209,,,,,,,,,
370810126212,Greensboro,North Carolina,NC,Guilford County,"Greensboro, NC",350427,NC Congressional District 13,2147,3356.0,2.0444,Forest,Google,0.5,0.5369,0.0,0.421737191280948,0.821215733015495,0.821215733015495,0.372765196662694,0.385241110952621,0.016185476815398,0.044402635511269,0.521995464852608,0.342967818831943,0.270693041951798,0.045766590389016,0.256570279453575,0.441946748677169,-2.11,0.282330827067669,100,85.0,,0.230035756853397,0.112932061978546,Yes,1.0,209,,,,,,,,,
370810126213,Greensboro,North Carolina,NC,Guilford County,"Greensboro, NC",350427,NC Congressional District 13,1190,815.0,1.493,Forest,Google,0.5,0.4282,0.0718,0.409893106360792,0.391411042944785,0.391411042944785,0.56441717791411,0.58330740800657,0.0,0.0,0.626746506986028,0.385276073619632,0.325014161869426,0.045766590389016,0.256570279453575,0.441946748677169,1.34,0.41203007518797,90,85.0,,0.173006134969325,0.212269938650307,Yes,122.0,209,,,,,,,,,
370810127031,Greensboro,North Carolina,NC,Guilford County,"Greensboro, NC",350427,NC Congressional District 13,1816,1760.0,1.9446,Forest,Google,0.5,0.5894,0.0,0.320411641204854,0.194886363636364,0.194886363636364,0.080681818181818,0.083382122441453,0.0,0.0,1.107784431137724,0.525568181818182,0.574467706488954,0.060715903942003,0.340377037250621,0.286237129094218,-3.37,0.234962406015038,100,85.0,,0.25625,0.269318181818182,,1.0,209,,,,,,,,,
370810127032,Greensboro,North Carolina,NC,Guilford County,"Greensboro, NC",350427,NC Congressional District 13,1819,1195.0,2.0995,Forest,Google,0.5,0.4412,0.0588,0.420074646163272,0.476987447698745,0.476987447698745,0.381589958158996,0.394361224507116,0.0,0.0,1.160940325497287,0.537238493723849,0.602032947397553,0.060715903942003,0.340377037250621,0.286237129094218,0.74,0.389473684210526,92,85.0,,0.210041841004184,0.327196652719665,Yes,108.0,209,,,,,,,,,
370810127033,Greensboro,North Carolina,NC,Guilford County,"Greensboro, NC",350427,NC Congressional District 13,486,330.0,0.2518,Forest,Google,0.5,0.4582,0.0418,0.546246871256845,0.724242424242424,0.724242424242424,0.609090909090909,0.629476304628434,0.128048780487805,0.35128426505504,1.408759124087591,0.584848484848485,0.730545221852258,0.060715903942003,0.340377037250621,0.286237129094218,1.25,0.408646616541353,92,85.0,,0.148484848484848,0.436363636363636,Yes,108.0,209,,,,,,,,,
370810127034,Greensboro,North Carolina,NC,Guilford County,"Greensboro, NC",350427,NC Congressional District 13,1384,1178.0,0.5416,Forest,Google,0.5,0.3994,0.1006,0.478706937842742,0.734295415959253,0.734295415959253,0.690152801358234,0.713251221687668,0.00507614213198,0.013925699654103,0.724743777452416,0.420203735144312,0.375832954429262,0.060715903942003,0.340377037250621,0.286237129094218,3.19,0.481578947368421,85,85.0,,0.32088285229202,0.099320882852292,Yes,145.0,209,,,,,,,,,
370810127041,Greensboro,North Carolina,NC,Guilford County,"Greensboro, NC",350427,NC Congressional District 6,1141,1691.0,0.6676,Forest,Google,0.5,0.3557,0.1443,0.51088195756451,0.961561206386753,0.961561206386753,0.46836191602602,0.48403731483825,0.046511627906977,0.127598271249228,0.492497793468667,0.329982259018332,0.255396329748239,0.035981646945182,0.201715293480567,0.597770970199711,5.48,0.567669172932331,77,85.0,,0.220579538734477,0.109402720283856,Yes,167.0,209,,,,,,,,,
370810127042,Greensboro,North Carolina,NC,Guilford County,"Greensboro, NC",350427,NC Congressional District 6,1416,1308.0,0.5625,Forest,Google,0.5,0.3584,0.1416,0.552224597505593,0.868501529051988,0.868501529051988,0.762996941896025,0.788533350701875,0.065009560229445,0.178344811248921,0.515643105446118,0.340214067278287,0.267398876375476,0.035981646945182,0.201715293480567,0.597770970199711,6.74,0.615037593984962,75,85.0,,0.283639143730887,0.056574923547401,Yes,175.0,209,,,,,,,,,
370810127043,Greensboro,North Carolina,NC,Guilford County,"Greensboro, NC",350427,NC Congressional District 6,1097,1347.0,1.2558,Forest,Google,0.5,0.5184,0.0,0.469207253280005,0.8181143281366,0.8181143281366,0.52682563338301,0.544457728617939,0.018050541516245,0.049519184690585,0.571761960326721,0.3637713437268,0.296500630243723,0.035981646945182,0.201715293480567,0.597770970199711,0.05,0.363533834586466,100,85.0,,0.25909428359317,0.10467706013363,Yes,1.0,209,,,,,,,,,
370810127051,Greensboro,North Carolina,NC,Guilford County,"Greensboro, NC",350427,NC Congressional District 6,2139,2194.0,2.2164,Forest,Google,0.5,0.4304,0.0696,0.545744353097934,0.945305378304467,0.945305378304467,0.797174111212397,0.823854380654597,0.040428061831153,0.11090884219166,1.132167152575316,0.530993618960802,0.587111940934302,0.0,0.0,0.620020733889713,0.48,0.379699248120301,88,85.0,C,0.437101185050137,0.093892433910665,Yes,130.0,209,,,,,,,,,
370810127052,Greensboro,North Carolina,NC,Guilford County,"Greensboro, NC",350427,NC Congressional District 6,2029,2035.0,1.7706,Forest,Google,0.5,0.4575,0.0425,0.480614499289538,0.988697788697789,0.988697788697789,0.560687960687961,0.579453379250539,0.040923399790136,0.112267733937542,0.578743211792087,0.366584766584767,0.300120922608378,0.0,0.0,0.620020733889713,-0.05,0.359774436090225,93,85.0,,0.172972972972973,0.193611793611794,Yes,102.0,209,,,,,,,,,
370810127061,Greensboro,North Carolina,NC,Guilford County,"Greensboro, NC",350427,NC Congressional District 6,2008,2797.0,1.1204,Forest,Google,0.5,0.4544,0.0456,0.598361188613461,0.988559170539864,0.988559170539864,0.835180550589918,0.863132840822643,0.089858793324775,0.246515273722835,1.141653905053599,0.533071147658205,0.592031519856918,0.0,0.0,0.756204525042132,1.81,0.429699248120301,91,85.0,C,0.403289238469789,0.129781909188416,Yes,112.0,209,,,,,,,,,
370810127062,Greensboro,North Carolina,NC,Guilford County,"Greensboro, NC",350427,NC Congressional District 6,1391,1328.0,1.3786,Forest,Google,0.5,0.4493,0.0507,0.522953400797759,0.91039156626506,0.91039156626506,0.830572289156627,0.858370347515824,0.0,0.0,0.631449631449631,0.387048192771084,0.327453077824549,0.0,0.0,0.756204525042132,2.01,0.437218045112782,91,85.0,,0.279367469879518,0.107680722891566,Yes,112.0,209,,,,,,,,,
370810127071,Greensboro,North Carolina,NC,Guilford County,"Greensboro, NC",350427,NC Congressional District 6,1078,1162.0,1.0519,Forest,Google,0.5,0.3168,0.1832,0.642585741204232,0.890705679862306,0.890705679862306,0.873493975903614,0.90272856130404,0.134228187919463,0.368236621725961,0.57027027027027,0.363166953528399,0.295727079233766,0.073083778966132,0.409712094204073,0.753001284147215,6.34,0.6,63,85.0,C,0.323580034423408,0.039586919104991,Yes,197.0,209,,,,,,,,,
370810127072,Greensboro,North Carolina,NC,Guilford County,"Greensboro, NC",350427,NC Congressional District 6,1599,1790.0,1.6021,Forest,Google,0.4,0.2546,0.1454,0.674916913994589,0.97877094972067,0.97877094972067,0.698092031425365,0.721456166351366,0.221577726218097,0.607868098474427,0.612612612612613,0.379888268156425,0.317684698071028,0.073083778966132,0.409712094204073,0.753001284147215,8.55,0.683082706766917,69,85.0,D,0.310055865921788,0.069832402234637,Yes,188.0,209,,,,,,,,,
370810128031,Greensboro,North Carolina,NC,Guilford County,"Greensboro, NC",350427,NC Congressional District 6,3361,2975.0,4.9223,Forest,Google,0.5,0.44,0.06,0.451496986747995,0.912605042016807,0.912605042016807,0.548654244306418,0.567016911712211,0.068465767116442,0.18782644076192,0.311728395061728,0.237647058823529,0.161654100856676,0.018225419664269,0.102172807208778,0.399582631131025,1.1,0.403007518796992,91,85.0,,0.145210084033613,0.092436974789916,Yes,112.0,209,,,,,,,,,
370810128032,Greensboro,North Carolina,NC,Guilford County,"Greensboro, NC",350427,NC Congressional District 6,3202,3822.0,4.4361,Forest,Google,0.5,0.5047,0.0,0.415083921200356,0.836734693877551,0.836734693877551,0.295026178010471,0.304900279302911,0.047178988326848,0.129429083020557,0.785147127510509,0.439822082679226,0.407156534177069,0.018225419664269,0.102172807208778,0.399582631131025,-2.42,0.270676691729323,100,85.0,,0.349555206698064,0.090266875981162,,1.0,209,,,,,,,,,
370810128033,Greensboro,North Carolina,NC,Guilford County,"Greensboro, NC",350427,NC Congressional District 6,1671,2055.0,1.185,Forest,Google,0.5,0.3426,0.1574,0.409663295095463,0.844282238442822,0.844282238442822,0.37008281573499,0.382468954598331,0.0,0.0,0.574712643678161,0.364963503649635,0.298030776587932,0.018225419664269,0.102172807208778,0.399582631131025,0.54,0.381954887218045,80,85.0,,0.178588807785888,0.186374695863747,,161.0,209,,,,,,,,,
370810128041,Greensboro,North Carolina,NC,Guilford County,"Greensboro, NC",350427,NC Congressional District 13,1893,2373.0,3.7816,Forest,Google,0.5,0.2824,0.2176,0.501896306813568,0.966287399915718,0.966287399915718,0.48264182895851,0.498795155891198,0.053052325581395,0.145541778143651,0.582,0.367888748419722,0.301809806835067,0.036329273414532,0.203664108536011,0.492844621550799,4.13,0.516917293233083,66,85.0,,0.289928360724821,0.077960387694901,Yes,192.0,209,,,,,,,,,
370810128042,Greensboro,North Carolina,NC,Guilford County,"Greensboro, NC",350427,NC Congressional District 13,1368,1438.0,0.5862,Forest,Google,0.5,0.431,0.069,0.559706656765946,0.923504867872045,0.923504867872045,0.731571627260083,0.756056276042622,0.177541729893778,0.487061382894436,0.606703910614525,0.377607788595271,0.314620601492525,0.036329273414532,0.203664108536011,0.492844621550799,0.96,0.397744360902256,88,85.0,,0.287899860917942,0.08970792767733,Yes,130.0,209,,,,,,,,,
370810128043,Greensboro,North Carolina,NC,Guilford County,"Greensboro, NC",350427,NC Congressional District 13,1038,1078.0,1.0235,Forest,Google,0.5,0.4886,0.0114,0.457963724100616,0.88126159554731,0.88126159554731,0.340445269016698,0.351839481874254,0.055077452667814,0.151097436522322,0.67651632970451,0.403525046382189,0.350823475582279,0.036329273414532,0.203664108536011,0.492844621550799,-0.24,0.352631578947368,98,85.0,,0.175324675324675,0.228200371057514,Yes,70.0,209,,,,,,,,,
370810128051,Greensboro,North Carolina,NC,Guilford County,"Greensboro, NC",350427,NC Congressional District 13,2781,2946.0,4.8242,Forest,Google,0.5,0.4847,0.0153,0.437241604284143,0.88255261371351,0.88255261371351,0.477257298031229,0.493230412468379,0.069651741293532,0.191079998238894,0.396870554765292,0.284114052953157,0.205806572976355,0.009018383628165,0.050557605188198,0.514424707093337,-2.03,0.285338345864662,97,85.0,,0.162932790224033,0.121181262729124,Yes,75.0,209,,,,,,,,,
370810136011,High Point,North Carolina,NC,Guilford County,"High Point, NC",153453,NC Congressional District 13,1780,1391.0,1.0414,Forest,Google,0.5,0.3733,0.1267,0.428347824074045,0.563623292595255,0.563623292595255,0.518652226233454,0.518652226233454,0.063467492260062,0.170335549080313,0.341369334619094,0.254493170381021,0.170684667309547,0.009325681492109,0.055764156539373,0.477220583415274,4.8,0.597535934291581,86,87.0,,0.098490294751977,0.156002875629044,Yes,55.0,81,,,,,,,,,
370810136012,High Point,North Carolina,NC,Guilford County,"High Point, NC",153453,NC Congressional District 13,2888,1448.0,0.48,Forest,Google,0.5,0.2079,0.2921,0.485601719307968,0.503453038674033,0.503453038674033,1.0,1.0,0.046184738955823,0.123951689109378,0.007654836464857,0.007596685082873,0.003827418232429,0.009325681492109,0.055764156539373,0.477220583415274,10.58,0.834907597535934,63,87.0,,0.007596685082873,0.0,Yes,78.0,81,,,,,,,,,
370810136021,High Point,North Carolina,NC,Guilford County,"High Point, NC",153453,NC Congressional District 13,1177,1200.0,0.9132,Forest,Google,0.5,0.4412,0.0588,0.557609517458076,0.810833333333333,0.810833333333333,0.853333333333333,0.853333333333333,0.101515151515152,0.272448752228164,0.449275362318841,0.31,0.22463768115942,0.044394492835066,0.265462792186871,0.569430229170195,3.96,0.563039014373717,91,87.0,,0.246666666666667,0.063333333333333,Yes,43.0,81,,,,,,,,,
370810136022,High Point,North Carolina,NC,Guilford County,"High Point, NC",153453,NC Congressional District 13,774,770.0,0.47,Forest,Google,0.5,0.5211,0.0,0.460344338083356,0.398701298701299,0.398701298701299,0.542857142857143,0.542857142857143,0.072254335260116,0.193917885073104,0.76605504587156,0.433766233766234,0.38302752293578,0.044394492835066,0.265462792186871,0.569430229170195,1.19,0.449281314168378,100,87.0,,0.324675324675325,0.109090909090909,Yes,1.0,81,,,,,,,,,
370810136023,High Point,North Carolina,NC,Guilford County,"High Point, NC",153453,NC Congressional District 13,1111,785.0,0.8585,Forest,Google,0.5,0.3998,0.1002,0.414154667594451,0.579617834394904,0.579617834394904,0.124,0.124,0.019960079840319,0.053569331924386,0.358131487889273,0.263694267515924,0.179065743944637,0.044394492835066,0.265462792186871,0.569430229170195,6.62,0.672279260780287,89,87.0,,0.126114649681529,0.137579617834395,Yes,49.0,81,,,,,,,,,
370810136024,High Point,North Carolina,NC,Guilford County,"High Point, NC",153453,NC Congressional District 13,1049,1142.0,0.8122,Forest,Google,0.5,0.3769,0.1231,0.466282529841841,0.564798598949212,0.564798598949212,0.520140105078809,0.520140105078809,0.03935860058309,0.105631538329617,0.349881796690307,0.259194395796848,0.174940898345154,0.044394492835066,0.265462792186871,0.569430229170195,6.04,0.648459958932238,85,87.0,,0.162872154115587,0.096322241681261,Yes,58.0,81,,,,,,,,,
370810137001,High Point,North Carolina,NC,Guilford County,"High Point, NC",153453,NC Congressional District 13,1015,838.0,0.8395,Forest,Google,0.5,0.4589,0.0411,0.255866152437837,0.029832935560859,0.029832935560859,0.139618138424821,0.139618138424821,0.023706896551724,0.063625126774848,0.437392795883362,0.304295942720764,0.218696397941681,0.008880516684607,0.053102234187386,0.20762280265817,2.42,0.499794661190965,97,87.0,,0.202863961813842,0.101431980906921,,29.0,81,,,,,,,,,
370810137002,High Point,North Carolina,NC,Guilford County,"High Point, NC",153453,NC Congressional District 13,758,856.0,0.67,Forest,Google,0.5,0.4261,0.0739,0.267145807172007,0.049065420560748,0.049065420560748,0.102803738317757,0.102803738317757,0.015533980582524,0.041690462592804,0.556363636363636,0.357476635514019,0.278181818181818,0.008880516684607,0.053102234187386,0.20762280265817,4.07,0.567556468172485,94,87.0,,0.170560747663551,0.186915887850467,,37.0,81,,,,,,,,,
370810137003,High Point,North Carolina,NC,Guilford County,"High Point, NC",153453,NC Congressional District 13,780,973.0,0.8153,Forest,Google,0.5,0.4253,0.0747,0.371275219763286,0.499486125385406,0.499486125385406,0.297019527235355,0.297019527235355,0.023094688221709,0.061982067653851,0.769090909090909,0.434737923946557,0.384545454545455,0.008880516684607,0.053102234187386,0.20762280265817,5.01,0.606160164271047,92,87.0,,0.285714285714286,0.149023638232271,Yes,41.0,81,,,,,,,,,
370810137004,High Point,North Carolina,NC,Guilford County,"High Point, NC",153453,NC Congressional District 13,653,603.0,1.1414,Forest,Google,0.5,0.5096,0.0,0.281299730505802,0.132669983416252,0.132669983416252,0.132669983416252,0.132669983416252,0.03416149068323,0.091683412495433,0.951456310679612,0.487562189054726,0.475728155339806,0.008880516684607,0.053102234187386,0.20762280265817,-2.04,0.316632443531828,100,87.0,,0.17910447761194,0.308457711442786,,1.0,81,,,,,,,,,
370810137005,High Point,North Carolina,NC,Guilford County,"High Point, NC",153453,NC Congressional District 13,917,636.0,0.9282,Forest,Google,0.5,0.3557,0.1443,0.376700193539436,0.375786163522013,0.375786163522013,0.208416833667335,0.208416833667335,0.109859154929577,0.294842584921292,0.597989949748744,0.374213836477987,0.298994974874372,0.008880516684607,0.053102234187386,0.20762280265817,7.62,0.713347022587269,86,87.0,,0.053459119496855,0.320754716981132,,55.0,81,,,,,,,,,
370810138001,High Point,North Carolina,NC,Guilford County,"High Point, NC",153453,NC Congressional District 13,871,885.0,0.8707,Forest,Google,0.5,0.4957,0.0043,0.654989361375367,0.899435028248588,0.899435028248588,0.889265536723164,0.889265536723164,0.079245283018868,0.212680355160932,0.903225806451613,0.474576271186441,0.451612903225806,0.101533457249071,0.607132852308088,0.84290488474553,0.32,0.413552361396304,99,87.0,,0.268926553672316,0.205649717514124,Yes,21.0,81,,,,,,,,,
370810138002,High Point,North Carolina,NC,Guilford County,"High Point, NC",153453,NC Congressional District 13,978,1120.0,0.6764,Forest,Google,0.5,0.3999,0.1001,0.823510095380053,1.0,1.0,0.75625,0.75625,0.372602739726027,1.0,1.666666666666667,0.625,0.833333333333333,0.101533457249071,0.607132852308088,0.84290488474553,4.56,0.587679671457905,78,87.0,,0.3125,0.3125,Yes,66.0,81,,,,,,,,,
370810138003,High Point,North Carolina,NC,Guilford County,"High Point, NC",153453,NC Congressional District 13,601,1146.0,0.4449,Forest,Google,0.5,0.4977,0.0023,0.618832130480661,0.972949389179756,0.972949389179756,0.31413612565445,0.31413612565445,0.108571428571428,0.291386554621848,1.203846153846154,0.546247818499127,0.601923076923077,0.101533457249071,0.607132852308088,0.84290488474553,0.11,0.404928131416838,99,87.0,,0.334205933682373,0.212041884816754,Yes,21.0,81,,,,,,,,,
370810138004,High Point,North Carolina,NC,Guilford County,"High Point, NC",153453,NC Congressional District 13,273,168.0,0.1684,Forest,Google,0.5,0.3023,0.1977,0.630578752925207,0.880952380952381,0.880952380952381,1.0,1.0,0.0,0.0,0.244444444444444,0.196428571428571,0.122222222222222,0.101533457249071,0.607132852308088,0.84290488474553,6.65,0.673511293634497,68,87.0,,0.160714285714286,0.035714285714286,Yes,76.0,81,,,,,,,,,
370810138005,High Point,North Carolina,NC,Guilford County,"High Point, NC",153453,NC Congressional District 13,1254,1149.0,1.439,Forest,Google,0.5,0.2725,0.2275,0.683185051110514,0.840731070496084,0.840731070496084,0.577023498694517,0.577023498694517,0.178391959798995,0.47877253916642,0.778637770897833,0.437771975630983,0.389318885448916,0.101533457249071,0.607132852308088,0.84290488474553,9.73,0.8,60,87.0,,0.22976501305483,0.208006962576153,Yes,79.0,81,,,,,,,,,
370810139001,High Point,North Carolina,NC,Guilford County,"High Point, NC",153453,NC Congressional District 13,684,910.0,0.5139,Forest,Google,0.4,0.2194,0.1806,0.607223082778199,0.958241758241758,0.958241758241758,0.678021978021978,0.678021978021978,0.0,0.0,0.395705521472393,0.283516483516484,0.197852760736196,0.063325991189427,0.378666212081789,0.862470517454626,11.43,0.869815195071869,71,87.0,,0.193406593406593,0.09010989010989,Yes,74.0,81,,,,,,,,,
